,0,1,2,WR
1046,"['T.Y. Hilton', 6500, 20.5]","['Rishard Matthews', 4200, 13.0]","['Doug Baldwin', 4100, 9.0]","['T.Y. Hilton', 6500, 20.5, 'Rishard Matthews', 4200, 13.0, 'Doug Baldwin', 4100, 9.0]"
1047,"['T.Y. Hilton', 6500, 20.5]","['Rishard Matthews', 4200, 13.0]","['Marvin Jones', 3500, 10.5]","['T.Y. Hilton', 6500, 20.5, 'Rishard Matthews', 4200, 13.0, 'Marvin Jones', 3500, 10.5]"
1048,"['T.Y. Hilton', 6500, 20.5]","['Rishard Matthews', 4200, 13.0]","['Ted Ginn Jr.', 3400, 9.5]","['T.Y. Hilton', 6500, 20.5, 'Rishard Matthews', 4200, 13.0, 'Ted Ginn Jr.', 3400, 9.5]"
1049,"['T.Y. Hilton', 6500, 20.5]","['Rishard Matthews', 4200, 13.0]","['Malcom Floyd', 3400, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Rishard Matthews', 4200, 13.0, 'Malcom Floyd', 3400, 8.0]"
1050,"['T.Y. Hilton', 6500, 20.5]","['Rishard Matthews', 4200, 13.0]","['Cecil Shorts III', 3200, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Rishard Matthews', 4200, 13.0, 'Cecil Shorts III', 3200, 8.0]"
1051,"['T.Y. Hilton', 6500, 20.5]","['Rishard Matthews', 4200, 13.0]","['Josh Huff', 3100, 8.5]","['T.Y. Hilton', 6500, 20.5, 'Rishard Matthews', 4200, 13.0, 'Josh Huff', 3100, 8.5]"
1052,"['T.Y. Hilton', 6500, 20.5]","['Rishard Matthews', 4200, 13.0]","['Andrew Hawkins', 3000, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Rishard Matthews', 4200, 13.0, 'Andrew Hawkins', 3000, 8.0]"
1053,"['T.Y. Hilton', 6500, 20.5]","['Rishard Matthews', 4200, 13.0]","['Michael Floyd', 3000, 6.5]","['T.Y. Hilton', 6500, 20.5, 'Rishard Matthews', 4200, 13.0, 'Michael Floyd', 3000, 6.5]"
1054,"['T.Y. Hilton', 6500, 20.5]","['Rishard Matthews', 4200, 13.0]","['Marlon Brown', 3000, 7.0]","['T.Y. Hilton', 6500, 20.5, 'Rishard Matthews', 4200, 13.0, 'Marlon Brown', 3000, 7.0]"
1055,"['T.Y. Hilton', 6500, 20.5]","['Doug Baldwin', 4100, 9.0]","['Marvin Jones', 3500, 10.5]","['T.Y. Hilton', 6500, 20.5, 'Doug Baldwin', 4100, 9.0, 'Marvin Jones', 3500, 10.5]"
1056,"['T.Y. Hilton', 6500, 20.5]","['Doug Baldwin', 4100, 9.0]","['Ted Ginn Jr.', 3400, 9.5]","['T.Y. Hilton', 6500, 20.5, 'Doug Baldwin', 4100, 9.0, 'Ted Ginn Jr.', 3400, 9.5]"
1057,"['T.Y. Hilton', 6500, 20.5]","['Doug Baldwin', 4100, 9.0]","['Malcom Floyd', 3400, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Doug Baldwin', 4100, 9.0, 'Malcom Floyd', 3400, 8.0]"
1058,"['T.Y. Hilton', 6500, 20.5]","['Doug Baldwin', 4100, 9.0]","['Cecil Shorts III', 3200, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Doug Baldwin', 4100, 9.0, 'Cecil Shorts III', 3200, 8.0]"
1059,"['T.Y. Hilton', 6500, 20.5]","['Doug Baldwin', 4100, 9.0]","['Josh Huff', 3100, 8.5]","['T.Y. Hilton', 6500, 20.5, 'Doug Baldwin', 4100, 9.0, 'Josh Huff', 3100, 8.5]"
1060,"['T.Y. Hilton', 6500, 20.5]","['Doug Baldwin', 4100, 9.0]","['Andrew Hawkins', 3000, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Doug Baldwin', 4100, 9.0, 'Andrew Hawkins', 3000, 8.0]"
1061,"['T.Y. Hilton', 6500, 20.5]","['Doug Baldwin', 4100, 9.0]","['Michael Floyd', 3000, 6.5]","['T.Y. Hilton', 6500, 20.5, 'Doug Baldwin', 4100, 9.0, 'Michael Floyd', 3000, 6.5]"
1062,"['T.Y. Hilton', 6500, 20.5]","['Doug Baldwin', 4100, 9.0]","['Marlon Brown', 3000, 7.0]","['T.Y. Hilton', 6500, 20.5, 'Doug Baldwin', 4100, 9.0, 'Marlon Brown', 3000, 7.0]"
1063,"['T.Y. Hilton', 6500, 20.5]","['Marvin Jones', 3500, 10.5]","['Ted Ginn Jr.', 3400, 9.5]","['T.Y. Hilton', 6500, 20.5, 'Marvin Jones', 3500, 10.5, 'Ted Ginn Jr.', 3400, 9.5]"
1064,"['T.Y. Hilton', 6500, 20.5]","['Marvin Jones', 3500, 10.5]","['Malcom Floyd', 3400, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Marvin Jones', 3500, 10.5, 'Malcom Floyd', 3400, 8.0]"
1065,"['T.Y. Hilton', 6500, 20.5]","['Marvin Jones', 3500, 10.5]","['Cecil Shorts III', 3200, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Marvin Jones', 3500, 10.5, 'Cecil Shorts III', 3200, 8.0]"
1066,"['T.Y. Hilton', 6500, 20.5]","['Marvin Jones', 3500, 10.5]","['Josh Huff', 3100, 8.5]","['T.Y. Hilton', 6500, 20.5, 'Marvin Jones', 3500, 10.5, 'Josh Huff', 3100, 8.5]"
1067,"['T.Y. Hilton', 6500, 20.5]","['Marvin Jones', 3500, 10.5]","['Andrew Hawkins', 3000, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Marvin Jones', 3500, 10.5, 'Andrew Hawkins', 3000, 8.0]"
1068,"['T.Y. Hilton', 6500, 20.5]","['Marvin Jones', 3500, 10.5]","['Michael Floyd', 3000, 6.5]","['T.Y. Hilton', 6500, 20.5, 'Marvin Jones', 3500, 10.5, 'Michael Floyd', 3000, 6.5]"
1069,"['T.Y. Hilton', 6500, 20.5]","['Marvin Jones', 3500, 10.5]","['Marlon Brown', 3000, 7.0]","['T.Y. Hilton', 6500, 20.5, 'Marvin Jones', 3500, 10.5, 'Marlon Brown', 3000, 7.0]"
1070,"['T.Y. Hilton', 6500, 20.5]","['Ted Ginn Jr.', 3400, 9.5]","['Malcom Floyd', 3400, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Ted Ginn Jr.', 3400, 9.5, 'Malcom Floyd', 3400, 8.0]"
1071,"['T.Y. Hilton', 6500, 20.5]","['Ted Ginn Jr.', 3400, 9.5]","['Cecil Shorts III', 3200, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Ted Ginn Jr.', 3400, 9.5, 'Cecil Shorts III', 3200, 8.0]"
1072,"['T.Y. Hilton', 6500, 20.5]","['Ted Ginn Jr.', 3400, 9.5]","['Josh Huff', 3100, 8.5]","['T.Y. Hilton', 6500, 20.5, 'Ted Ginn Jr.', 3400, 9.5, 'Josh Huff', 3100, 8.5]"
1073,"['T.Y. Hilton', 6500, 20.5]","['Ted Ginn Jr.', 3400, 9.5]","['Andrew Hawkins', 3000, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Ted Ginn Jr.', 3400, 9.5, 'Andrew Hawkins', 3000, 8.0]"
1074,"['T.Y. Hilton', 6500, 20.5]","['Ted Ginn Jr.', 3400, 9.5]","['Michael Floyd', 3000, 6.5]","['T.Y. Hilton', 6500, 20.5, 'Ted Ginn Jr.', 3400, 9.5, 'Michael Floyd', 3000, 6.5]"
1075,"['T.Y. Hilton', 6500, 20.5]","['Ted Ginn Jr.', 3400, 9.5]","['Marlon Brown', 3000, 7.0]","['T.Y. Hilton', 6500, 20.5, 'Ted Ginn Jr.', 3400, 9.5, 'Marlon Brown', 3000, 7.0]"
1076,"['T.Y. Hilton', 6500, 20.5]","['Malcom Floyd', 3400, 8.0]","['Cecil Shorts III', 3200, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Malcom Floyd', 3400, 8.0, 'Cecil Shorts III', 3200, 8.0]"
1077,"['T.Y. Hilton', 6500, 20.5]","['Malcom Floyd', 3400, 8.0]","['Josh Huff', 3100, 8.5]","['T.Y. Hilton', 6500, 20.5, 'Malcom Floyd', 3400, 8.0, 'Josh Huff', 3100, 8.5]"
1078,"['T.Y. Hilton', 6500, 20.5]","['Malcom Floyd', 3400, 8.0]","['Andrew Hawkins', 3000, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Malcom Floyd', 3400, 8.0, 'Andrew Hawkins', 3000, 8.0]"
1079,"['T.Y. Hilton', 6500, 20.5]","['Malcom Floyd', 3400, 8.0]","['Michael Floyd', 3000, 6.5]","['T.Y. Hilton', 6500, 20.5, 'Malcom Floyd', 3400, 8.0, 'Michael Floyd', 3000, 6.5]"
1080,"['T.Y. Hilton', 6500, 20.5]","['Malcom Floyd', 3400, 8.0]","['Marlon Brown', 3000, 7.0]","['T.Y. Hilton', 6500, 20.5, 'Malcom Floyd', 3400, 8.0, 'Marlon Brown', 3000, 7.0]"
1081,"['T.Y. Hilton', 6500, 20.5]","['Cecil Shorts III', 3200, 8.0]","['Josh Huff', 3100, 8.5]","['T.Y. Hilton', 6500, 20.5, 'Cecil Shorts III', 3200, 8.0, 'Josh Huff', 3100, 8.5]"
1082,"['T.Y. Hilton', 6500, 20.5]","['Cecil Shorts III', 3200, 8.0]","['Andrew Hawkins', 3000, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Cecil Shorts III', 3200, 8.0, 'Andrew Hawkins', 3000, 8.0]"
1083,"['T.Y. Hilton', 6500, 20.5]","['Cecil Shorts III', 3200, 8.0]","['Michael Floyd', 3000, 6.5]","['T.Y. Hilton', 6500, 20.5, 'Cecil Shorts III', 3200, 8.0, 'Michael Floyd', 3000, 6.5]"
1084,"['T.Y. Hilton', 6500, 20.5]","['Cecil Shorts III', 3200, 8.0]","['Marlon Brown', 3000, 7.0]","['T.Y. Hilton', 6500, 20.5, 'Cecil Shorts III', 3200, 8.0, 'Marlon Brown', 3000, 7.0]"
1085,"['T.Y. Hilton', 6500, 20.5]","['Josh Huff', 3100, 8.5]","['Andrew Hawkins', 3000, 8.0]","['T.Y. Hilton', 6500, 20.5, 'Josh Huff', 3100, 8.5, 'Andrew Hawkins', 3000, 8.0]"
1086,"['T.Y. Hilton', 6500, 20.5]","['Josh Huff', 3100, 8.5]","['Michael Floyd', 3000, 6.5]","['T.Y. Hilton', 6500, 20.5, 'Josh Huff', 3100, 8.5, 'Michael Floyd', 3000, 6.5]"
1087,"['T.Y. Hilton', 6500, 20.5]","['Josh Huff', 3100, 8.5]","['Marlon Brown', 3000, 7.0]","['T.Y. Hilton', 6500, 20.5, 'Josh Huff', 3100, 8.5, 'Marlon Brown', 3000, 7.0]"
1088,"['T.Y. Hilton', 6500, 20.5]","['Andrew Hawkins', 3000, 8.0]","['Michael Floyd', 3000, 6.5]","['T.Y. Hilton', 6500, 20.5, 'Andrew Hawkins', 3000, 8.0, 'Michael Floyd', 3000, 6.5]"
1089,"['T.Y. Hilton', 6500, 20.5]","['Andrew Hawkins', 3000, 8.0]","['Marlon Brown', 3000, 7.0]","['T.Y. Hilton', 6500, 20.5, 'Andrew Hawkins', 3000, 8.0, 'Marlon Brown', 3000, 7.0]"
1090,"['T.Y. Hilton', 6500, 20.5]","['Michael Floyd', 3000, 6.5]","['Marlon Brown', 3000, 7.0]","['T.Y. Hilton', 6500, 20.5, 'Michael Floyd', 3000, 6.5, 'Marlon Brown', 3000, 7.0]"
1091,"['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Allen Hurns', 5000, 18.5]","['Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0, 'Allen Hurns', 5000, 18.5]"
1092,"['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Eric Decker', 4900, 19.0]","['Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0, 'Eric Decker', 4900, 19.0]"
1093,"['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Mike Wallace', 4500, 18.5]","['Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0, 'Mike Wallace', 4500, 18.5]"
1094,"['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Anquan Boldin', 4300, 21.0]","['Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0, 'Anquan Boldin', 4300, 21.0]"
1095,"['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Kamar Aiken', 4300, 13.0]","['Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0, 'Kamar Aiken', 4300, 13.0]"
1096,"['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Rishard Matthews', 4200, 13.0]","['Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0, 'Rishard Matthews', 4200, 13.0]"
1097,"['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Doug Baldwin', 4100, 9.0]","['Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0, 'Doug Baldwin', 4100, 9.0]"
1098,"['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Marvin Jones', 3500, 10.5]","['Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0, 'Marvin Jones', 3500, 10.5]"
1099,"['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Ted Ginn Jr.', 3400, 9.5]","['Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0, 'Ted Ginn Jr.', 3400, 9.5]"
1100,"['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Malcom Floyd', 3400, 8.0]","['Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0, 'Malcom Floyd', 3400, 8.0]"
1101,"['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Cecil Shorts III', 3200, 8.0]","['Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0, 'Cecil Shorts III', 3200, 8.0]"
1102,"['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Josh Huff', 3100, 8.5]","['Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0, 'Josh Huff', 3100, 8.5]"
1103,"['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Andrew Hawkins', 3000, 8.0]","['Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0, 'Andrew Hawkins', 3000, 8.0]"
1104,"['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Michael Floyd', 3000, 6.5]","['Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0, 'Michael Floyd', 3000, 6.5]"
1105,"['Jarvis Landry', 6200, 20.5]","['Allen Robinson', 5900, 20.0]","['Marlon Brown', 3000, 7.0]","['Jarvis Landry', 6200, 20.5, 'Allen Robinson', 5900, 20.0, 'Marlon Brown', 3000, 7.0]"
1106,"['Jarvis Landry', 6200, 20.5]","['Allen Hurns', 5000, 18.5]","['Eric Decker', 4900, 19.0]","['Jarvis Landry', 6200, 20.5, 'Allen Hurns', 5000, 18.5, 'Eric Decker', 4900, 19.0]"
1107,"['Jarvis Landry', 6200, 20.5]","['Allen Hurns', 5000, 18.5]","['Mike Wallace', 4500, 18.5]","['Jarvis Landry', 6200, 20.5, 'Allen Hurns', 5000, 18.5, 'Mike Wallace', 4500, 18.5]"
1108,"['Jarvis Landry', 6200, 20.5]","['Allen Hurns', 5000, 18.5]","['Anquan Boldin', 4300, 21.0]","['Jarvis Landry', 6200, 20.5, 'Allen Hurns', 5000, 18.5, 'Anquan Boldin', 4300, 21.0]"
1109,"['Jarvis Landry', 6200, 20.5]","['Allen Hurns', 5000, 18.5]","['Kamar Aiken', 4300, 13.0]","['Jarvis Landry', 6200, 20.5, 'Allen Hurns', 5000, 18.5, 'Kamar Aiken', 4300, 13.0]"
1110,"['Jarvis Landry', 6200, 20.5]","['Allen Hurns', 5000, 18.5]","['Rishard Matthews', 4200, 13.0]","['Jarvis Landry', 6200, 20.5, 'Allen Hurns', 5000, 18.5, 'Rishard Matthews', 4200, 13.0]"
1111,"['Jarvis Landry', 6200, 20.5]","['Allen Hurns', 5000, 18.5]","['Doug Baldwin', 4100, 9.0]","['Jarvis Landry', 6200, 20.5, 'Allen Hurns', 5000, 18.5, 'Doug Baldwin', 4100, 9.0]"
1112,"['Jarvis Landry', 6200, 20.5]","['Allen Hurns', 5000, 18.5]","['Marvin Jones', 3500, 10.5]","['Jarvis Landry', 6200, 20.5, 'Allen Hurns', 5000, 18.5, 'Marvin Jones', 3500, 10.5]"
1113,"['Jarvis Landry', 6200, 20.5]","['Allen Hurns', 5000, 18.5]","['Ted Ginn Jr.', 3400, 9.5]","['Jarvis Landry', 6200, 20.5, 'Allen Hurns', 5000, 18.5, 'Ted Ginn Jr.', 3400, 9.5]"
1114,"['Jarvis Landry', 6200, 20.5]","['Allen Hurns', 5000, 18.5]","['Malcom Floyd', 3400, 8.0]","['Jarvis Landry', 6200, 20.5, 'Allen Hurns', 5000, 18.5, 'Malcom Floyd', 3400, 8.0]"
1115,"['Jarvis Landry', 6200, 20.5]","['Allen Hurns', 5000, 18.5]","['Cecil Shorts III', 3200, 8.0]","['Jarvis Landry', 6200, 20.5, 'Allen Hurns', 5000, 18.5, 'Cecil Shorts III', 3200, 8.0]"
1116,"['Jarvis Landry', 6200, 20.5]","['Allen Hurns', 5000, 18.5]","['Josh Huff', 3100, 8.5]","['Jarvis Landry', 6200, 20.5, 'Allen Hurns', 5000, 18.5, 'Josh Huff', 3100, 8.5]"
1117,"['Jarvis Landry', 6200, 20.5]","['Allen Hurns', 5000, 18.5]","['Andrew Hawkins', 3000, 8.0]","['Jarvis Landry', 6200, 20.5, 'Allen Hurns', 5000, 18.5, 'Andrew Hawkins', 3000, 8.0]"
1118,"['Jarvis Landry', 6200, 20.5]","['Allen Hurns', 5000, 18.5]","['Michael Floyd', 3000, 6.5]","['Jarvis Landry', 6200, 20.5, 'Allen Hurns', 5000, 18.5, 'Michael Floyd', 3000, 6.5]"
1119,"['Jarvis Landry', 6200, 20.5]","['Allen Hurns', 5000, 18.5]","['Marlon Brown', 3000, 7.0]","['Jarvis Landry', 6200, 20.5, 'Allen Hurns', 5000, 18.5, 'Marlon Brown', 3000, 7.0]"
1120,"['Jarvis Landry', 6200, 20.5]","['Eric Decker', 4900, 19.0]","['Mike Wallace', 4500, 18.5]","['Jarvis Landry', 6200, 20.5, 'Eric Decker', 4900, 19.0, 'Mike Wallace', 4500, 18.5]"
1121,"['Jarvis Landry', 6200, 20.5]","['Eric Decker', 4900, 19.0]","['Anquan Boldin', 4300, 21.0]","['Jarvis Landry', 6200, 20.5, 'Eric Decker', 4900, 19.0, 'Anquan Boldin', 4300, 21.0]"
1122,"['Jarvis Landry', 6200, 20.5]","['Eric Decker', 4900, 19.0]","['Kamar Aiken', 4300, 13.0]","['Jarvis Landry', 6200, 20.5, 'Eric Decker', 4900, 19.0, 'Kamar Aiken', 4300, 13.0]"
1123,"['Jarvis Landry', 6200, 20.5]","['Eric Decker', 4900, 19.0]","['Rishard Matthews', 4200, 13.0]","['Jarvis Landry', 6200, 20.5, 'Eric Decker', 4900, 19.0, 'Rishard Matthews', 4200, 13.0]"
1124,"['Jarvis Landry', 6200, 20.5]","['Eric Decker', 4900, 19.0]","['Doug Baldwin', 4100, 9.0]","['Jarvis Landry', 6200, 20.5, 'Eric Decker', 4900, 19.0, 'Doug Baldwin', 4100, 9.0]"
1125,"['Jarvis Landry', 6200, 20.5]","['Eric Decker', 4900, 19.0]","['Marvin Jones', 3500, 10.5]","['Jarvis Landry', 6200, 20.5, 'Eric Decker', 4900, 19.0, 'Marvin Jones', 3500, 10.5]"
1126,"['Jarvis Landry', 6200, 20.5]","['Eric Decker', 4900, 19.0]","['Ted Ginn Jr.', 3400, 9.5]","['Jarvis Landry', 6200, 20.5, 'Eric Decker', 4900, 19.0, 'Ted Ginn Jr.', 3400, 9.5]"
1127,"['Jarvis Landry', 6200, 20.5]","['Eric Decker', 4900, 19.0]","['Malcom Floyd', 3400, 8.0]","['Jarvis Landry', 6200, 20.5, 'Eric Decker', 4900, 19.0, 'Malcom Floyd', 3400, 8.0]"
1128,"['Jarvis Landry', 6200, 20.5]","['Eric Decker', 4900, 19.0]","['Cecil Shorts III', 3200, 8.0]","['Jarvis Landry', 6200, 20.5, 'Eric Decker', 4900, 19.0, 'Cecil Shorts III', 3200, 8.0]"
1129,"['Jarvis Landry', 6200, 20.5]","['Eric Decker', 4900, 19.0]","['Josh Huff', 3100, 8.5]","['Jarvis Landry', 6200, 20.5, 'Eric Decker', 4900, 19.0, 'Josh Huff', 3100, 8.5]"
1130,"['Jarvis Landry', 6200, 20.5]","['Eric Decker', 4900, 19.0]","['Andrew Hawkins', 3000, 8.0]","['Jarvis Landry', 6200, 20.5, 'Eric Decker', 4900, 19.0, 'Andrew Hawkins', 3000, 8.0]"
1131,"['Jarvis Landry', 6200, 20.5]","['Eric Decker', 4900, 19.0]","['Michael Floyd', 3000, 6.5]","['Jarvis Landry', 6200, 20.5, 'Eric Decker', 4900, 19.0, 'Michael Floyd', 3000, 6.5]"
1132,"['Jarvis Landry', 6200, 20.5]","['Eric Decker', 4900, 19.0]","['Marlon Brown', 3000, 7.0]","['Jarvis Landry', 6200, 20.5, 'Eric Decker', 4900, 19.0, 'Marlon Brown', 3000, 7.0]"
1133,"['Jarvis Landry', 6200, 20.5]","['Mike Wallace', 4500, 18.5]","['Anquan Boldin', 4300, 21.0]","['Jarvis Landry', 6200, 20.5, 'Mike Wallace', 4500, 18.5, 'Anquan Boldin', 4300, 21.0]"
1134,"['Jarvis Landry', 6200, 20.5]","['Mike Wallace', 4500, 18.5]","['Kamar Aiken', 4300, 13.0]","['Jarvis Landry', 6200, 20.5, 'Mike Wallace', 4500, 18.5, 'Kamar Aiken', 4300, 13.0]"
1135,"['Jarvis Landry', 6200, 20.5]","['Mike Wallace', 4500, 18.5]","['Rishard Matthews', 4200, 13.0]","['Jarvis Landry', 6200, 20.5, 'Mike Wallace', 4500, 18.5, 'Rishard Matthews', 4200, 13.0]"
1136,"['Jarvis Landry', 6200, 20.5]","['Mike Wallace', 4500, 18.5]","['Doug Baldwin', 4100, 9.0]","['Jarvis Landry', 6200, 20.5, 'Mike Wallace', 4500, 18.5, 'Doug Baldwin', 4100, 9.0]"
1137,"['Jarvis Landry', 6200, 20.5]","['Mike Wallace', 4500, 18.5]","['Marvin Jones', 3500, 10.5]","['Jarvis Landry', 6200, 20.5, 'Mike Wallace', 4500, 18.5, 'Marvin Jones', 3500, 10.5]"
1138,"['Jarvis Landry', 6200, 20.5]","['Mike Wallace', 4500, 18.5]","['Ted Ginn Jr.', 3400, 9.5]","['Jarvis Landry', 6200, 20.5, 'Mike Wallace', 4500, 18.5, 'Ted Ginn Jr.', 3400, 9.5]"
1139,"['Jarvis Landry', 6200, 20.5]","['Mike Wallace', 4500, 18.5]","['Malcom Floyd', 3400, 8.0]","['Jarvis Landry', 6200, 20.5, 'Mike Wallace', 4500, 18.5, 'Malcom Floyd', 3400, 8.0]"
1140,"['Jarvis Landry', 6200, 20.5]","['Mike Wallace', 4500, 18.5]","['Cecil Shorts III', 3200, 8.0]","['Jarvis Landry', 6200, 20.5, 'Mike Wallace', 4500, 18.5, 'Cecil Shorts III', 3200, 8.0]"
1141,"['Jarvis Landry', 6200, 20.5]","['Mike Wallace', 4500, 18.5]","['Josh Huff', 3100, 8.5]","['Jarvis Landry', 6200, 20.5, 'Mike Wallace', 4500, 18.5, 'Josh Huff', 3100, 8.5]"
1142,"['Jarvis Landry', 6200, 20.5]","['Mike Wallace', 4500, 18.5]","['Andrew Hawkins', 3000, 8.0]","['Jarvis Landry', 6200, 20.5, 'Mike Wallace', 4500, 18.5, 'Andrew Hawkins', 3000, 8.0]"
1143,"['Jarvis Landry', 6200, 20.5]","['Mike Wallace', 4500, 18.5]","['Michael Floyd', 3000, 6.5]","['Jarvis Landry', 6200, 20.5, 'Mike Wallace', 4500, 18.5, 'Michael Floyd', 3000, 6.5]"
1144,"['Jarvis Landry', 6200, 20.5]","['Mike Wallace', 4500, 18.5]","['Marlon Brown', 3000, 7.0]","['Jarvis Landry', 6200, 20.5, 'Mike Wallace', 4500, 18.5, 'Marlon Brown', 3000, 7.0]"
1145,"['Jarvis Landry', 6200, 20.5]","['Anquan Boldin', 4300, 21.0]","['Kamar Aiken', 4300, 13.0]","['Jarvis Landry', 6200, 20.5, 'Anquan Boldin', 4300, 21.0, 'Kamar Aiken', 4300, 13.0]"
1146,"['Jarvis Landry', 6200, 20.5]","['Anquan Boldin', 4300, 21.0]","['Rishard Matthews', 4200, 13.0]","['Jarvis Landry', 6200, 20.5, 'Anquan Boldin', 4300, 21.0, 'Rishard Matthews', 4200, 13.0]"
1147,"['Jarvis Landry', 6200, 20.5]","['Anquan Boldin', 4300, 21.0]","['Doug Baldwin', 4100, 9.0]","['Jarvis Landry', 6200, 20.5, 'Anquan Boldin', 4300, 21.0, 'Doug Baldwin', 4100, 9.0]"
1148,"['Jarvis Landry', 6200, 20.5]","['Anquan Boldin', 4300, 21.0]","['Marvin Jones', 3500, 10.5]","['Jarvis Landry', 6200, 20.5, 'Anquan Boldin', 4300, 21.0, 'Marvin Jones', 3500, 10.5]"
1149,"['Jarvis Landry', 6200, 20.5]","['Anquan Boldin', 4300, 21.0]","['Ted Ginn Jr.', 3400, 9.5]","['Jarvis Landry', 6200, 20.5, 'Anquan Boldin', 4300, 21.0, 'Ted Ginn Jr.', 3400, 9.5]"
1150,"['Jarvis Landry', 6200, 20.5]","['Anquan Boldin', 4300, 21.0]","['Malcom Floyd', 3400, 8.0]","['Jarvis Landry', 6200, 20.5, 'Anquan Boldin', 4300, 21.0, 'Malcom Floyd', 3400, 8.0]"
1151,"['Jarvis Landry', 6200, 20.5]","['Anquan Boldin', 4300, 21.0]","['Cecil Shorts III', 3200, 8.0]","['Jarvis Landry', 6200, 20.5, 'Anquan Boldin', 4300, 21.0, 'Cecil Shorts III', 3200, 8.0]"
1152,"['Jarvis Landry', 6200, 20.5]","['Anquan Boldin', 4300, 21.0]","['Josh Huff', 3100, 8.5]","['Jarvis Landry', 6200, 20.5, 'Anquan Boldin', 4300, 21.0, 'Josh Huff', 3100, 8.5]"
1153,"['Jarvis Landry', 6200, 20.5]","['Anquan Boldin', 4300, 21.0]","['Andrew Hawkins', 3000, 8.0]","['Jarvis Landry', 6200, 20.5, 'Anquan Boldin', 4300, 21.0, 'Andrew Hawkins', 3000, 8.0]"
1154,"['Jarvis Landry', 6200, 20.5]","['Anquan Boldin', 4300, 21.0]","['Michael Floyd', 3000, 6.5]","['Jarvis Landry', 6200, 20.5, 'Anquan Boldin', 4300, 21.0, 'Michael Floyd', 3000, 6.5]"
1155,"['Jarvis Landry', 6200, 20.5]","['Anquan Boldin', 4300, 21.0]","['Marlon Brown', 3000, 7.0]","['Jarvis Landry', 6200, 20.5, 'Anquan Boldin', 4300, 21.0, 'Marlon Brown', 3000, 7.0]"
1156,"['Jarvis Landry', 6200, 20.5]","['Kamar Aiken', 4300, 13.0]","['Rishard Matthews', 4200, 13.0]","['Jarvis Landry', 6200, 20.5, 'Kamar Aiken', 4300, 13.0, 'Rishard Matthews', 4200, 13.0]"
1157,"['Jarvis Landry', 6200, 20.5]","['Kamar Aiken', 4300, 13.0]","['Doug Baldwin', 4100, 9.0]","['Jarvis Landry', 6200, 20.5, 'Kamar Aiken', 4300, 13.0, 'Doug Baldwin', 4100, 9.0]"
