,QB,QB_sal,QB_score,RB1,RB2,RB_sal,RB_score,WR1,WR2,WR3,WR_sal,WR_score,TE,TE_sal,TE_score,DST,DST_sal,DST_score,FLEX,FLEX_sal,FLEX_score,salary,score,Unique_flex
5065,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Vikings ,3100,0.0,Sammy Watkins,5000,33.8,42500,287.54,1
5067,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Vikings ,3100,0.0,Delanie Walker,4200,30.5,41700,284.24,1
5068,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Vikings ,3100,0.0,Karlos Williams,4000,26.0,41500,279.74,1
5071,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Jets ,3100,0.0,Jordan Matthews,6400,31.3,43900,285.04,1
5073,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Jets ,3100,0.0,Tyler Eifert,5400,28.3,42900,282.04,1
5074,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Jets ,3100,0.0,Allen Hurns,5300,26.2,42800,279.94,1
5076,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Jets ,3100,0.0,Sammy Watkins,5000,33.8,42500,287.54,1
5078,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Jets ,3100,0.0,Delanie Walker,4200,30.5,41700,284.24,1
5079,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Jets ,3100,0.0,Karlos Williams,4000,26.0,41500,279.74,1
5082,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Broncos ,3000,0.0,Jordan Matthews,6400,31.3,43800,285.04,1
5084,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Broncos ,3000,0.0,Tyler Eifert,5400,28.3,42800,282.04,1
5085,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Broncos ,3000,0.0,Allen Hurns,5300,26.2,42700,279.94,1
5087,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Broncos ,3000,0.0,Sammy Watkins,5000,33.8,42400,287.54,1
5089,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Broncos ,3000,0.0,Delanie Walker,4200,30.5,41600,284.24,1
5090,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Broncos ,3000,0.0,Karlos Williams,4000,26.0,41400,279.74,1
5093,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Bills ,2900,0.0,Jordan Matthews,6400,31.3,43700,285.04,1
5095,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Bills ,2900,0.0,Tyler Eifert,5400,28.3,42700,282.04,1
5096,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Bills ,2900,0.0,Allen Hurns,5300,26.2,42600,279.94,1
5098,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Bills ,2900,0.0,Sammy Watkins,5000,33.8,42300,287.54,1
5100,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Bills ,2900,0.0,Delanie Walker,4200,30.5,41500,284.24,1
5101,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Bills ,2900,0.0,Karlos Williams,4000,26.0,41300,279.74,1
5104,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Dolphins ,2900,0.0,Jordan Matthews,6400,31.3,43700,285.04,1
5106,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Dolphins ,2900,0.0,Tyler Eifert,5400,28.3,42700,282.04,1
5107,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Dolphins ,2900,0.0,Allen Hurns,5300,26.2,42600,279.94,1
5109,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Dolphins ,2900,0.0,Sammy Watkins,5000,33.8,42300,287.54,1
5111,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Dolphins ,2900,0.0,Delanie Walker,4200,30.5,41500,284.24,1
5112,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Dolphins ,2900,0.0,Karlos Williams,4000,26.0,41300,279.74,1
5115,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Jaguars ,2800,0.0,Jordan Matthews,6400,31.3,43600,285.04,1
5117,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Jaguars ,2800,0.0,Tyler Eifert,5400,28.3,42600,282.04,1
5118,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Jaguars ,2800,0.0,Allen Hurns,5300,26.2,42500,279.94,1
5120,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Jaguars ,2800,0.0,Sammy Watkins,5000,33.8,42200,287.54,1
5122,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Jaguars ,2800,0.0,Delanie Walker,4200,30.5,41400,284.24,1
5123,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Jaguars ,2800,0.0,Karlos Williams,4000,26.0,41200,279.74,1
5126,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Cowboys ,2700,0.0,Jordan Matthews,6400,31.3,43500,285.04,1
5128,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Cowboys ,2700,0.0,Tyler Eifert,5400,28.3,42500,282.04,1
5129,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Cowboys ,2700,0.0,Allen Hurns,5300,26.2,42400,279.94,1
5131,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Cowboys ,2700,0.0,Sammy Watkins,5000,33.8,42100,287.54,1
5133,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Cowboys ,2700,0.0,Delanie Walker,4200,30.5,41300,284.24,1
5134,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Cowboys ,2700,0.0,Karlos Williams,4000,26.0,41100,279.74,1
5137,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Giants ,2700,0.0,Jordan Matthews,6400,31.3,43500,285.04,1
5139,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Giants ,2700,0.0,Tyler Eifert,5400,28.3,42500,282.04,1
5140,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Giants ,2700,0.0,Allen Hurns,5300,26.2,42400,279.94,1
5142,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Giants ,2700,0.0,Sammy Watkins,5000,33.8,42100,287.54,1
5144,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Giants ,2700,0.0,Delanie Walker,4200,30.5,41300,284.24,1
5145,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Giants ,2700,0.0,Karlos Williams,4000,26.0,41100,279.74,1
5148,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Eagles ,2700,0.0,Jordan Matthews,6400,31.3,43500,285.04,1
5150,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Eagles ,2700,0.0,Tyler Eifert,5400,28.3,42500,282.04,1
5151,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Eagles ,2700,0.0,Allen Hurns,5300,26.2,42400,279.94,1
5153,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Eagles ,2700,0.0,Sammy Watkins,5000,33.8,42100,287.54,1
5155,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Eagles ,2700,0.0,Delanie Walker,4200,30.5,41300,284.24,1
5156,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Eagles ,2700,0.0,Karlos Williams,4000,26.0,41100,279.74,1
5159,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Titans ,2600,0.0,Jordan Matthews,6400,31.3,43400,285.04,1
5161,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Titans ,2600,0.0,Tyler Eifert,5400,28.3,42400,282.04,1
5162,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Titans ,2600,0.0,Allen Hurns,5300,26.2,42300,279.94,1
5164,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Titans ,2600,0.0,Sammy Watkins,5000,33.8,42000,287.54,1
5166,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Titans ,2600,0.0,Delanie Walker,4200,30.5,41200,284.24,1
5167,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Titans ,2600,0.0,Karlos Williams,4000,26.0,41000,279.74,1
5170,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Steelers ,2600,0.0,Jordan Matthews,6400,31.3,43400,285.04,1
5172,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Steelers ,2600,0.0,Tyler Eifert,5400,28.3,42400,282.04,1
5173,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Steelers ,2600,0.0,Allen Hurns,5300,26.2,42300,279.94,1
5175,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Steelers ,2600,0.0,Sammy Watkins,5000,33.8,42000,287.54,1
5177,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Steelers ,2600,0.0,Delanie Walker,4200,30.5,41200,284.24,1
5178,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Steelers ,2600,0.0,Karlos Williams,4000,26.0,41000,279.74,1
5181,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Chargers ,2600,0.0,Jordan Matthews,6400,31.3,43400,285.04,1
5183,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Chargers ,2600,0.0,Tyler Eifert,5400,28.3,42400,282.04,1
5184,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Chargers ,2600,0.0,Allen Hurns,5300,26.2,42300,279.94,1
5186,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Chargers ,2600,0.0,Sammy Watkins,5000,33.8,42000,287.54,1
5188,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Chargers ,2600,0.0,Delanie Walker,4200,30.5,41200,284.24,1
5189,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Chargers ,2600,0.0,Karlos Williams,4000,26.0,41000,279.74,1
5192,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Redskins ,2500,0.0,Jordan Matthews,6400,31.3,43300,285.04,1
5194,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Redskins ,2500,0.0,Tyler Eifert,5400,28.3,42300,282.04,1
5195,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Redskins ,2500,0.0,Allen Hurns,5300,26.2,42200,279.94,1
5197,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Redskins ,2500,0.0,Sammy Watkins,5000,33.8,41900,287.54,1
5199,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Redskins ,2500,0.0,Delanie Walker,4200,30.5,41100,284.24,1
5200,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Redskins ,2500,0.0,Karlos Williams,4000,26.0,40900,279.74,1
5203,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Bears ,2400,0.0,Jordan Matthews,6400,31.3,43200,285.04,1
5205,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Bears ,2400,0.0,Tyler Eifert,5400,28.3,42200,282.04,1
5206,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Bears ,2400,0.0,Allen Hurns,5300,26.2,42100,279.94,1
5208,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Bears ,2400,0.0,Sammy Watkins,5000,33.8,41800,287.54,1
5210,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Bears ,2400,0.0,Delanie Walker,4200,30.5,41000,284.24,1
5211,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Bears ,2400,0.0,Karlos Williams,4000,26.0,40800,279.74,1
5214,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Buccaneers ,2400,0.0,Jordan Matthews,6400,31.3,43200,285.04,1
5216,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Buccaneers ,2400,0.0,Tyler Eifert,5400,28.3,42200,282.04,1
5217,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Buccaneers ,2400,0.0,Allen Hurns,5300,26.2,42100,279.94,1
5219,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Buccaneers ,2400,0.0,Sammy Watkins,5000,33.8,41800,287.54,1
5221,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Buccaneers ,2400,0.0,Delanie Walker,4200,30.5,41000,284.24,1
5222,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Buccaneers ,2400,0.0,Karlos Williams,4000,26.0,40800,279.74,1
5225,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Raiders ,2300,0.0,Jordan Matthews,6400,31.3,43100,285.04,1
5227,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Raiders ,2300,0.0,Tyler Eifert,5400,28.3,42100,282.04,1
5228,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Raiders ,2300,0.0,Allen Hurns,5300,26.2,42000,279.94,1
5230,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Raiders ,2300,0.0,Sammy Watkins,5000,33.8,41700,287.54,1
5232,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Raiders ,2300,0.0,Delanie Walker,4200,30.5,40900,284.24,1
5233,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Raiders ,2300,0.0,Karlos Williams,4000,26.0,40700,279.74,1
5236,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Browns ,2200,0.0,Jordan Matthews,6400,31.3,43000,285.04,1
5238,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Browns ,2200,0.0,Tyler Eifert,5400,28.3,42000,282.04,1
5239,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Browns ,2200,0.0,Allen Hurns,5300,26.2,41900,279.94,1
5241,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Browns ,2200,0.0,Sammy Watkins,5000,33.8,41600,287.54,1
5243,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Browns ,2200,0.0,Delanie Walker,4200,30.5,40800,284.24,1
5244,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Owen Daniels,2600,25.2,Browns ,2200,0.0,Karlos Williams,4000,26.0,40600,279.74,1
